sido_code,sigungu_code,emd_code,week_type,FRIN_CG
37000,37020,3702013,weekday,23.9
37000,37020,3702014,weekday,51.39
37000,37020,3702032,weekday,54.88
37000,37020,3702033,weekday,34.53
37000,37020,3702034,weekday,89.21
37000,37020,3702035,weekday,18.24
37000,37020,3702036,weekday,33.69
37000,37020,3702037,weekday,50.04
37000,37020,3702038,weekday,43.19
37000,37020,3702039,weekday,35.67
37000,37020,3702051,weekday,59.07
37000,37020,3702055,weekday,31.51
37000,37020,3702058,weekday,51.4
37000,37020,3702059,weekday,35.29
37000,37020,3702062,weekday,64.63
37000,37020,3702063,weekday,42.38
37000,37020,3702064,weekday,36.27
37000,37020,3702066,weekday,54.49
37000,37020,3702067,weekday,7.49
37000,37020,3702068,weekday,67.83
37000,37020,3702069,weekday,22.89
37000,37030,3703011,weekday,20.04
37000,37030,3703031,weekday,36.95
37000,37030,3703032,weekday,25.22
37000,37030,3703033,weekday,63.07
37000,37030,3703034,weekday,60.88
37000,37030,3703035,weekday,23.78
37000,37030,3703036,weekday,17.38
37000,37030,3703037,weekday,89.87
37000,37030,3703038,weekday,56.51
37000,37030,3703039,weekday,72.39
37000,37030,3703040,weekday,30.25
37000,37030,3703041,weekday,64.56
37000,37030,3703042,weekday,61.4
37000,37030,3703043,weekday,80.82
37000,37030,3703044,weekday,97.76
37000,37030,3703055,weekday,87.89
37000,37030,3703056,weekday,29.2
37000,37030,3703058,weekday,77.86
37000,37030,3703059,weekday,48.3
37000,37030,3703060,weekday,44.74
37000,37030,3703061,weekday,75.42
37000,37030,3703062,weekday,48.24
37000,37040,3704011,weekday,26.78
37000,37040,3704031,weekday,54.28
37000,37040,3704032,weekday,22.02
37000,37040,3704033,weekday,23.89
37000,37040,3704034,weekday,16.15
37000,37040,3704035,weekday,20.01
37000,37040,3704036,weekday,18.68
37000,37040,3704037,weekday,19.94
37000,37040,3704038,weekday,42.48
37000,37040,3704039,weekday,28.42
37000,37040,3704040,weekday,64.14
37000,37040,3704041,weekday,59.08
37000,37040,3704042,weekday,83.69
37000,37040,3704043,weekday,40.12
37000,37040,3704051,weekday,42.59
37000,37040,3704052,weekday,56.49
37000,37040,3704054,weekday,40.33
37000,37040,3704056,weekday,45.19
37000,37040,3704058,weekday,38.98
37000,37040,3704059,weekday,23.69
37000,37040,3704060,weekday,50.78
37000,37040,3704061,weekday,44.42
37000,37040,3704062,weekday,47.98
37000,37040,3704063,weekday,43.11
37000,37050,3705011,weekday,33.35
37000,37050,3705012,weekday,26.5
37000,37050,3705013,weekday,25.17
37000,37050,3705031,weekday,66.14
37000,37050,3705032,weekday,36.22
37000,37050,3705033,weekday,15.96
37000,37050,3705034,weekday,26.73
37000,37050,3705036,weekday,23.71
37000,37050,3705051,weekday,37.98
37000,37050,3705052,weekday,24.1
37000,37050,3705053,weekday,22.37
37000,37050,3705055,weekday,23.51
37000,37050,3705056,weekday,16.67
37000,37050,3705057,weekday,30.9
37000,37050,3705059,weekday,52.8
37000,37050,3705060,weekday,38.84
37000,37050,3705061,weekday,48.4
37000,37050,3705062,weekday,11.79
37000,37050,3705066,weekday,17.34
37000,37050,3705067,weekday,42.09
37000,37050,3705069,weekday,18.09
37000,37050,3705070,weekday,65.33
37000,37050,3705071,weekday,56.67
37000,37050,3705072,weekday,42.21
37000,37050,3705073,weekday,43.35
37000,37050,3705074,weekday,21.27
37000,37060,3706011,weekday,20.86
37000,37060,3706031,weekday,20.53
37000,37060,3706032,weekday,44.35
37000,37060,3706033,weekday,17.14
37000,37060,3706034,weekday,12.92
37000,37060,3706035,weekday,10.11
37000,37060,3706036,weekday,25.26
37000,37060,3706037,weekday,36.93
37000,37060,3706038,weekday,24.27
37000,37060,3706039,weekday,73.73
37000,37060,3706051,weekday,57.67
37000,37060,3706053,weekday,41.83
37000,37060,3706055,weekday,54.49
37000,37060,3706058,weekday,56.56
37000,37060,3706059,weekday,43.95
37000,37060,3706060,weekday,48.61
37000,37060,3706061,weekday,17.74
37000,37060,3706062,weekday,56.11
37000,37060,3706063,weekday,19.87
37000,37070,3707011,weekday,28.76
37000,37070,3707031,weekday,26.42
37000,37070,3707032,weekday,18.15
37000,37070,3707033,weekday,13.33
37000,37070,3707034,weekday,54.61
37000,37070,3707035,weekday,25.6
37000,37070,3707036,weekday,74.73
37000,37070,3707037,weekday,18.53
37000,37070,3707038,weekday,24.54
37000,37070,3707039,weekday,22.11
37000,37070,3707040,weekday,30.12
37000,37070,3707051,weekday,27.75
37000,37070,3707052,weekday,32.06
37000,37070,3707053,weekday,28.25
37000,37070,3707054,weekday,24.92
37000,37070,3707055,weekday,15.67
37000,37080,3708011,weekday,21.81
37000,37080,3708032,weekday,27.05
37000,37080,3708033,weekday,24.04
37000,37080,3708034,weekday,16.36
37000,37080,3708035,weekday,39.95
37000,37080,3708036,weekday,22.26
37000,37080,3708037,weekday,25.02
37000,37080,3708038,weekday,63.44
37000,37080,3708039,weekday,53.09
37000,37080,3708040,weekday,23.95
37000,37080,3708041,weekday,27.05
37000,37080,3708042,weekday,67.65
37000,37080,3708043,weekday,34.51
37000,37080,3708044,weekday,44.56
37000,37080,3708045,weekday,19.23
37000,37080,3708046,weekday,16.94
37000,37080,3708047,weekday,24.38
37000,37080,3708048,weekday,17.94
37000,37080,3708052,weekday,73.45
37000,37080,3708053,weekday,54.07
37000,37080,3708054,weekday,45.9
37000,37080,3708055,weekday,19.59
37000,37080,3708056,weekday,27.12
37000,37080,3708057,weekday,40.23
37000,37090,3709011,weekday,26.44
37000,37090,3709012,weekday,44.53
37000,37090,3709031,weekday,84.47
37000,37090,3709032,weekday,54.27
37000,37090,3709033,weekday,45.12
37000,37090,3709034,weekday,94.72
37000,37090,3709035,weekday,91.94
37000,37090,3709036,weekday,34.86
37000,37090,3709037,weekday,63.55
37000,37090,3709057,weekday,42.75
37000,37090,3709058,weekday,21.7
37000,37090,3709059,weekday,27.11
37000,37090,3709060,weekday,20.91
37000,37090,3709061,weekday,26.35
37000,37100,3710011,weekday,55.59
37000,37100,3710012,weekday,25.13
37000,37100,3710013,weekday,50.98
37000,37100,3710031,weekday,34.12
37000,37100,3710032,weekday,44.18
37000,37100,3710033,weekday,47.06
37000,37100,3710034,weekday,28.58
37000,37100,3710036,weekday,25.24
37000,37100,3710051,weekday,56.74
37000,37100,3710052,weekday,50.57
37000,37100,3710053,weekday,30.06
37000,37100,3710054,weekday,58.93
37000,37100,3710055,weekday,41.09
37000,37100,3710056,weekday,73.21
37000,37100,3710057,weekday,64.43
37000,37310,3731011,weekday,29.06
37000,37310,3731031,weekday,18.21
37000,37310,3731032,weekday,28.69
37000,37310,3731033,weekday,18.1
37000,37310,3731034,weekday,56.71
37000,37310,3731035,weekday,83.85
37000,37310,3731036,weekday,39.39
37000,37310,3731038,weekday,64.22
37000,37320,3732011,weekday,54.86
37000,37320,3732031,weekday,32.26
37000,37320,3732032,weekday,17.61
37000,37320,3732033,weekday,8.99
37000,37320,3732034,weekday,62.52
37000,37320,3732035,weekday,63.9
37000,37320,3732036,weekday,73.05
37000,37320,3732037,weekday,75.6
37000,37320,3732038,weekday,38.77
37000,37320,3732039,weekday,29.78
37000,37320,3732040,weekday,23.72
37000,37320,3732041,weekday,16.09
37000,37320,3732042,weekday,24.78
37000,37320,3732043,weekday,28.44
37000,37320,3732044,weekday,72.56
37000,37320,3732045,weekday,59.67
37000,37320,3732046,weekday,14.71
37000,37320,3732047,weekday,9.56
37000,37330,3733011,weekday,41.22
37000,37330,3733032,weekday,59.56
37000,37330,3733033,weekday,74.43
37000,37330,3733034,weekday,57.9
37000,37330,3733035,weekday,41.71
37000,37330,3733036,weekday,33.52
37000,37330,3733037,weekday,54.63
37000,37330,3733038,weekday,73.71
37000,37340,3734011,weekday,59.95
37000,37340,3734031,weekday,56.78
37000,37340,3734032,weekday,50.1
37000,37340,3734033,weekday,81.2
37000,37340,3734034,weekday,96.78
37000,37340,3734035,weekday,36.51
37000,37350,3735011,weekday,34.15
37000,37350,3735031,weekday,61.3
37000,37350,3735032,weekday,61.49
37000,37350,3735033,weekday,42.11
37000,37350,3735034,weekday,34.39
37000,37350,3735035,weekday,27.44
37000,37350,3735036,weekday,41.74
37000,37350,3735037,weekday,14.18
37000,37350,3735038,weekday,68.4
37000,37360,3736011,weekday,35.67
37000,37360,3736012,weekday,31.78
37000,37360,3736031,weekday,51.89
37000,37360,3736032,weekday,48.43
37000,37360,3736033,weekday,63.17
37000,37360,3736034,weekday,25.81
37000,37360,3736035,weekday,81.65
37000,37360,3736036,weekday,35.83
37000,37360,3736037,weekday,87.04
37000,37370,3737012,weekday,23.92
37000,37370,3737031,weekday,1.73
37000,37370,3737032,weekday,67.95
37000,37370,3737033,weekday,19.54
37000,37370,3737034,weekday,13.47
37000,37370,3737035,weekday,15.22
37000,37370,3737036,weekday,18.49
37000,37370,3737037,weekday,25.89
37000,37380,3738011,weekday,30.46
37000,37380,3738031,weekday,41.18
37000,37380,3738032,weekday,23.44
37000,37380,3738033,weekday,59.09
37000,37380,3738034,weekday,59.2
37000,37380,3738035,weekday,93.77
37000,37380,3738036,weekday,34.87
37000,37380,3738037,weekday,18.83
37000,37380,3738038,weekday,20.79
37000,37380,3738039,weekday,19.35
37000,37390,3739011,weekday,25.38
37000,37390,3739012,weekday,47.7
37000,37390,3739013,weekday,28.75
37000,37390,3739031,weekday,25.84
37000,37390,3739032,weekday,50.99
37000,37390,3739033,weekday,44.5
37000,37390,3739036,weekday,70.23
37000,37390,3739037,weekday,39.23
37000,37400,3740011,weekday,36.93
37000,37400,3740031,weekday,48.05
37000,37400,3740034,weekday,25.74
37000,37400,3740035,weekday,15.1
37000,37400,3740036,weekday,24.17
37000,37400,3740037,weekday,20.16
37000,37400,3740038,weekday,38.29
37000,37400,3740039,weekday,45.69
37000,37400,3740040,weekday,55.31
37000,37400,3740041,weekday,59.16
37000,37400,3740042,weekday,72.42
37000,37400,3740043,weekday,40.46
37000,37410,3741011,weekday,33.9
37000,37410,3741031,weekday,62.66
37000,37410,3741032,weekday,26.12
37000,37410,3741033,weekday,26.17
37000,37410,3741034,weekday,58.41
37000,37410,3741035,weekday,50.42
37000,37410,3741036,weekday,56.22
37000,37410,3741037,weekday,78.61
37000,37410,3741038,weekday,63.13
37000,37410,3741039,weekday,30.65
37000,37420,3742011,weekday,29.57
37000,37420,3742012,weekday,30.67
37000,37420,3742031,weekday,26.5
37000,37420,3742033,weekday,33.21
37000,37420,3742035,weekday,11.37
37000,37420,3742036,weekday,97.91
37000,37420,3742037,weekday,30.7
37000,37420,3742038,weekday,35.69
37000,37420,3742039,weekday,26.48
37000,37420,3742040,weekday,30.84
37000,37430,3743011,weekday,99.74
37000,37430,3743031,weekday,99.36
37000,37430,3743032,weekday,100
38000,38030,3803011,weekday,21.78
38000,38030,3803031,weekday,43.15
38000,38030,3803032,weekday,32.1
38000,38030,3803033,weekday,36.43
38000,38030,3803034,weekday,17.53
38000,38030,3803035,weekday,18.04
38000,38030,3803036,weekday,40.35
38000,38030,3803037,weekday,16.89
38000,38030,3803038,weekday,10.73
38000,38030,3803039,weekday,72.09
38000,38030,3803040,weekday,57.42
38000,38030,3803041,weekday,28.3
38000,38030,3803042,weekday,20.45
38000,38030,3803043,weekday,20.68
38000,38030,3803044,weekday,37.15
38000,38030,3803045,weekday,73.46
38000,38030,3803065,weekday,26.47
38000,38030,3803066,weekday,57.94
38000,38030,3803067,weekday,55.72
38000,38030,3803068,weekday,33.03
38000,38030,3803069,weekday,43.64
38000,38030,3803070,weekday,17.84
38000,38030,3803071,weekday,39.42
38000,38030,3803072,weekday,67.48
38000,38030,3803073,weekday,57.24
38000,38030,3803074,weekday,46.95
38000,38030,3803075,weekday,70.49
38000,38030,3803076,weekday,30.09
38000,38030,3803077,weekday,57.01
38000,38030,3803078,weekday,64.87
38000,38050,3805011,weekday,73.53
38000,38050,3805031,weekday,55.18
38000,38050,3805032,weekday,64.51
38000,38050,3805033,weekday,43.37
38000,38050,3805052,weekday,45.41
38000,38050,3805053,weekday,50.32
38000,38050,3805054,weekday,57.91
38000,38050,3805055,weekday,46.06
38000,38050,3805056,weekday,66.72
38000,38050,3805062,weekday,48.59
38000,38050,3805063,weekday,74.63
38000,38050,3805064,weekday,83.63
38000,38060,3806011,weekday,56.99
38000,38060,3806031,weekday,38.02
38000,38060,3806032,weekday,54.31
38000,38060,3806033,weekday,58.1
38000,38060,3806034,weekday,38.87
38000,38060,3806035,weekday,26.06
38000,38060,3806036,weekday,49.83
38000,38060,3806037,weekday,67.1
38000,38060,3806051,weekday,62.54
38000,38060,3806052,weekday,37.86
38000,38060,3806053,weekday,49.97
38000,38060,3806055,weekday,55.56
38000,38060,3806057,weekday,62.17
38000,38060,3806059,weekday,28.25
38000,38070,3807011,weekday,49.81
38000,38070,3807032,weekday,35.2
38000,38070,3807033,weekday,28.19
38000,38070,3807034,weekday,24.95
38000,38070,3807035,weekday,34.54
38000,38070,3807036,weekday,36.84
38000,38070,3807037,weekday,51.42
38000,38070,3807051,weekday,46.97
38000,38070,3807052,weekday,38.57
38000,38070,3807053,weekday,36.77
38000,38070,3807054,weekday,64.93
38000,38070,3807055,weekday,59.77
38000,38070,3807056,weekday,50.06
38000,38070,3807058,weekday,35.69
38000,38070,3807059,weekday,33.11
38000,38070,3807060,weekday,38.67
38000,38070,3807061,weekday,42.26
38000,38070,3807062,weekday,31.28
38000,38070,3807063,weekday,26.89
38000,38080,3808011,weekday,44.25
38000,38080,3808012,weekday,36.66
38000,38080,3808031,weekday,71.25
38000,38080,3808032,weekday,35.42
38000,38080,3808033,weekday,32.36
38000,38080,3808034,weekday,24.42
38000,38080,3808035,weekday,33.33
38000,38080,3808036,weekday,36.87
38000,38080,3808037,weekday,10.62
38000,38080,3808038,weekday,71.4
38000,38080,3808039,weekday,57.85
38000,38080,3808051,weekday,21.95
38000,38080,3808052,weekday,76.47
38000,38080,3808053,weekday,78.95
38000,38080,3808054,weekday,66.14
38000,38080,3808055,weekday,39.99
38000,38090,3809031,weekday,73.7
38000,38090,3809032,weekday,58.97
38000,38090,3809033,weekday,77.75
38000,38090,3809034,weekday,58.58
38000,38090,3809035,weekday,54.02
38000,38090,3809036,weekday,51.13
38000,38090,3809037,weekday,45.29
38000,38090,3809038,weekday,42.07
38000,38090,3809039,weekday,9.39
38000,38090,3809053,weekday,49.11
38000,38090,3809054,weekday,60.87
38000,38090,3809055,weekday,64.46
38000,38090,3809056,weekday,28.1
38000,38090,3809057,weekday,45.54
38000,38090,3809058,weekday,58.81
38000,38090,3809059,weekday,57.93
38000,38090,3809060,weekday,47.19
38000,38090,3809061,weekday,33.01
38000,38100,3810012,weekday,37.48
38000,38100,3810031,weekday,46.44
38000,38100,3810032,weekday,49.52
38000,38100,3810033,weekday,37.77
38000,38100,3810034,weekday,30.13
38000,38100,3810052,weekday,43.91
38000,38100,3810053,weekday,57.08
38000,38100,3810054,weekday,32.86
38000,38100,3810055,weekday,36.94
38000,38100,3810056,weekday,42.92
38000,38100,3810057,weekday,30.64
38000,38100,3810058,weekday,48.79
38000,38100,3810059,weekday,59.68
38000,38111,3811111,weekday,39.75
38000,38111,3811131,weekday,56.28
38000,38111,3811132,weekday,61.04
38000,38111,3811151,weekday,68.33
38000,38111,3811152,weekday,24.02
38000,38111,3811153,weekday,41.79
38000,38111,3811154,weekday,33.83
38000,38111,3811155,weekday,34.77
38000,38112,3811251,weekday,32.94
38000,38112,3811252,weekday,27.67
38000,38112,3811253,weekday,53.04
38000,38112,3811254,weekday,28.05
38000,38112,3811255,weekday,32.26
38000,38112,3811256,weekday,37.69
38000,38112,3811257,weekday,20.24
38000,38113,3811331,weekday,28.76
38000,38113,3811332,weekday,29.02
38000,38113,3811333,weekday,28.2
38000,38113,3811334,weekday,36.41
38000,38113,3811351,weekday,37.94
38000,38113,3811352,weekday,21.45
38000,38113,3811353,weekday,56.87
38000,38113,3811354,weekday,39.71
38000,38113,3811357,weekday,41.13
38000,38113,3811358,weekday,26.92
38000,38113,3811364,weekday,48.55
38000,38113,3811365,weekday,35.1
38000,38113,3811366,weekday,52.44
38000,38113,3811367,weekday,50.48
38000,38113,3811368,weekday,46.7
38000,38114,3811411,weekday,44.87
38000,38114,3811451,weekday,85.49
38000,38114,3811452,weekday,33.26
38000,38114,3811455,weekday,38.46
38000,38114,3811456,weekday,43.43
38000,38114,3811457,weekday,32.9
38000,38114,3811458,weekday,55.87
38000,38114,3811459,weekday,66.64
38000,38114,3811460,weekday,49.43
38000,38114,3811461,weekday,71.2
38000,38114,3811462,weekday,16.78
38000,38114,3811463,weekday,58.54
38000,38115,3811554,weekday,51.89
38000,38115,3811555,weekday,34.8
38000,38115,3811556,weekday,66.56
38000,38115,3811557,weekday,74.07
38000,38115,3811558,weekday,81.73
38000,38115,3811559,weekday,49.74
38000,38115,3811560,weekday,45.68
38000,38115,3811561,weekday,54.73
38000,38115,3811562,weekday,56.93
38000,38115,3811563,weekday,32.94
38000,38115,3811564,weekday,36.66
38000,38115,3811565,weekday,36.78
38000,38115,3811566,weekday,39.95
38000,38310,3831011,weekday,69.63
38000,38310,3831031,weekday,33.83
38000,38310,3831032,weekday,36.31
38000,38310,3831033,weekday,33.91
38000,38310,3831034,weekday,73.13
38000,38310,3831035,weekday,34.37
38000,38310,3831036,weekday,79.77
38000,38310,3831037,weekday,31.82
38000,38310,3831038,weekday,2
38000,38310,3831039,weekday,47.02
38000,38310,3831040,weekday,76.4
38000,38310,3831041,weekday,64.93
38000,38310,3831042,weekday,76.36
38000,38320,3832011,weekday,28.74
38000,38320,3832012,weekday,57.75
38000,38320,3832031,weekday,56.59
38000,38320,3832032,weekday,27.01
38000,38320,3832033,weekday,34.35
38000,38320,3832034,weekday,38.24
38000,38320,3832035,weekday,27.21
38000,38320,3832036,weekday,54.08
38000,38320,3832038,weekday,28.23
38000,38320,3832039,weekday,50.33
38000,38330,3833011,weekday,39.16
38000,38330,3833012,weekday,52.2
38000,38330,3833031,weekday,73.34
38000,38330,3833032,weekday,79.52
38000,38330,3833033,weekday,26.57
38000,38330,3833034,weekday,74.59
38000,38330,3833035,weekday,81.2
38000,38330,3833036,weekday,38.44
38000,38330,3833037,weekday,27.66
38000,38330,3833038,weekday,31.96
38000,38330,3833039,weekday,41.27
38000,38330,3833040,weekday,39.38
38000,38330,3833041,weekday,39.84
38000,38330,3833042,weekday,53.74
38000,38340,3834011,weekday,56.83
38000,38340,3834031,weekday,89.08
38000,38340,3834032,weekday,76.5
38000,38340,3834033,weekday,75.06
38000,38340,3834034,weekday,67.66
38000,38340,3834035,weekday,15.65
38000,38340,3834036,weekday,24.14
38000,38340,3834037,weekday,43.32
38000,38340,3834038,weekday,77.38
38000,38340,3834039,weekday,71.43
38000,38340,3834040,weekday,27.26
38000,38340,3834041,weekday,45.36
38000,38340,3834042,weekday,75.83
38000,38340,3834043,weekday,26.58
38000,38350,3835011,weekday,55.05
38000,38350,3835031,weekday,80.25
38000,38350,3835032,weekday,84.27
38000,38350,3835033,weekday,72.71
38000,38350,3835034,weekday,73.7
38000,38350,3835035,weekday,76.97
38000,38350,3835036,weekday,46.97
38000,38350,3835037,weekday,74.17
38000,38350,3835038,weekday,52.19
38000,38350,3835039,weekday,84.19
38000,38360,3836011,weekday,66.55
38000,38360,3836031,weekday,92.84
38000,38360,3836032,weekday,79.78
38000,38360,3836033,weekday,15.68
38000,38360,3836034,weekday,77.39
38000,38360,3836035,weekday,36.85
38000,38360,3836036,weekday,31.11
38000,38360,3836037,weekday,33.79
38000,38360,3836038,weekday,23.63
38000,38360,3836039,weekday,80.21
38000,38360,3836040,weekday,51.73
38000,38360,3836041,weekday,96.44
38000,38360,3836042,weekday,82.32
38000,38370,3837011,weekday,25.84
38000,38370,3837031,weekday,65.91
38000,38370,3837032,weekday,66.07
38000,38370,3837033,weekday,15.66
38000,38370,3837034,weekday,30.44
38000,38370,3837035,weekday,82.68
38000,38370,3837036,weekday,67.17
38000,38370,3837037,weekday,30.06
38000,38370,3837038,weekday,36.15
38000,38370,3837039,weekday,35.01
38000,38370,3837040,weekday,56.53
38000,38380,3838011,weekday,40.76
38000,38380,3838031,weekday,78.28
38000,38380,3838032,weekday,79.17
38000,38380,3838033,weekday,24.87
38000,38380,3838034,weekday,23.42
38000,38380,3838035,weekday,22.82
38000,38380,3838036,weekday,45.41
38000,38380,3838037,weekday,22.62
38000,38380,3838038,weekday,17.25
38000,38380,3838039,weekday,24.34
38000,38380,3838040,weekday,11.94
38000,38390,3839011,weekday,52.59
38000,38390,3839031,weekday,54.71
38000,38390,3839032,weekday,70.23
38000,38390,3839033,weekday,71.09
38000,38390,3839034,weekday,83.05
38000,38390,3839035,weekday,53.49
38000,38390,3839036,weekday,45.54
38000,38390,3839037,weekday,19.06
38000,38390,3839038,weekday,24.07
38000,38390,3839039,weekday,89.23
38000,38390,3839040,weekday,27.59
38000,38390,3839041,weekday,12.06
38000,38400,3840011,weekday,48.87
38000,38400,3840031,weekday,86.98
38000,38400,3840032,weekday,65.9
38000,38400,3840033,weekday,24.56
38000,38400,3840034,weekday,27.33
38000,38400,3840035,weekday,41.03
38000,38400,3840036,weekday,52.13
38000,38400,3840037,weekday,59.71
38000,38400,3840038,weekday,47.35
38000,38400,3840039,weekday,71.57
38000,38400,3840040,weekday,73.14
38000,38400,3840041,weekday,29.92
38000,38400,3840042,weekday,20.12
38000,38400,3840043,weekday,28.79
38000,38400,3840044,weekday,72.6
38000,38400,3840045,weekday,50.03
38000,38400,3840046,weekday,21.08
39000,39010,3901011,weekday,41.07
39000,39010,3901012,weekday,27.5
39000,39010,3901013,weekday,41.55
39000,39010,3901014,weekday,35.61
39000,39010,3901031,weekday,40
39000,39010,3901051,weekday,65.47
39000,39010,3901052,weekday,53.76
39000,39010,3901053,weekday,84
39000,39010,3901054,weekday,51.77
39000,39010,3901055,weekday,78.7
39000,39010,3901056,weekday,59.07
39000,39010,3901057,weekday,44.82
39000,39010,3901058,weekday,39.3
39000,39010,3901059,weekday,45.29
39000,39010,3901060,weekday,54.94
39000,39010,3901061,weekday,40.94
39000,39010,3901062,weekday,38.8
39000,39010,3901063,weekday,44.74
39000,39010,3901064,weekday,40.32
39000,39010,3901065,weekday,61.02
39000,39010,3901066,weekday,63.49
39000,39010,3901067,weekday,58.52
39000,39010,3901068,weekday,59.66
39000,39010,3901069,weekday,35.89
39000,39020,3902011,weekday,31.71
39000,39020,3902012,weekday,49.07
39000,39020,3902013,weekday,40.4
39000,39020,3902031,weekday,29.86
39000,39020,3902032,weekday,38.81
39000,39020,3902051,weekday,26.61
39000,39020,3902052,weekday,53.81
39000,39020,3902053,weekday,79.75
39000,39020,3902054,weekday,44.34
39000,39020,3902055,weekday,46.24
39000,39020,3902056,weekday,60.04
39000,39020,3902057,weekday,56.21
39000,39020,3902058,weekday,69.84
39000,39020,3902059,weekday,54.69
39000,39020,3902060,weekday,48.64
39000,39020,3902061,weekday,58.93
39000,39020,3902062,weekday,30.02
